Label,Eigenvector Centrality,Closeness Centrality,Betweenness Centrality
Main-ThisIsNoTimeToPanic,0.0028,3.02,"12,425"
Main-LocationThemeNaming,0.0028,3.20,"12,863"
Main-WarElephants,0.0028,3.17,"9,830"
Main-MattressTagGag,0.0028,3.21,"7,660"
Main-AllJewsAreAshkenazi,0.0028,3.14,"46,045"
Main-NemeanSkinning,0.0028,3.09,"10,201"
Main-BackgroundHalo,0.0028,3.19,"9,049"
Main-TheThreeTrials,0.0028,3.24,"3,062"
Main-DirectionlessDriver,0.0028,3.25,"18,479"
Main-Farce,0.0027,3.15,"58,727"
Main-AndThatWouldBeWrong,0.0027,3.10,"5,378"
Main-SwallowedAFly,0.0027,3.12,"7,978"
Main-ViewerStockPhrases,0.0027,3.12,"11,665"
Main-NoPunctuationPeriod,0.0027,3.02,"137,003"
Main-VerbalTicName,0.0027,2.97,"22,593"
Main-EntertaininglyWrong,0.0027,3.17,"52,063"
Main-TheWorstSeatInTheHouse,0.0027,3.22,"2,611"
Main-OpenSecret,0.0027,3.31,"5,552"
Main-NewJobEpisode,0.0027,3.22,"7,634"
Main-BucketBoobyTrap,0.0027,3.14,"14,035"
Main-OldFriend,0.0027,3.12,"25,840"
Main-NotInTheFace,0.0027,2.97,"13,289"
Main-HeWhoMustNotBeHeard,0.0027,3.13,"10,489"
Main-TheOwlKnowingOne,0.0027,3.03,"29,816"
Main-EverythingIsAnInstrument,0.0027,3.06,"26,631"
Main-AnythingsAwesomeWithAnnouncers,0.0027,2.96,"31,948"
Main-LongSpeechTeaTime,0.0027,3.03,"29,018"
Main-OffTheRecord,0.0027,3.29,"5,253"
Main-FloweryInsults,0.0027,3.04,"18,480"
Main-FlashedBadgeHijack,0.0027,3.12,"22,023"
Main-ScienceFair,0.0027,3.02,"15,323"
Main-FourOneNineScam,0.0027,3.19,"26,733"
Main-SnowedIn,0.0027,3.00,"93,694"
Main-PropheciesRhymeAllTheTime,0.0027,3.14,"5,500"
Main-SubvertedCatchPhrase,0.0027,3.24,"1,888"
Main-WritingLines,0.0027,3.12,"18,653"
Main-WeWillNotHavePocketsInTheFuture,0.0027,3.11,"8,736"
Main-NoLongerWithUs,0.0027,3.07,"7,718"
Main-RedEye,0.0027,3.24,"6,516"
Main-HumorDissonance,0.0027,2.95,"18,300"
Main-DelegationRelay,0.0027,3.16,"3,698"
Main-CorrespondenceCourse,0.0027,3.15,"4,861"
Main-TheSponsor,0.0027,3.31,"5,768"
Main-HideousHangoverCure,0.0027,3.18,"16,916"
Main-SniffSniffNom,0.0027,3.19,"7,635"
Main-Hollywood,0.0027,4.24,"6,335"
Main-DoesThisMakeMeLookFat,0.0027,2.90,"29,264"
Main-StopCopyingMe,0.0027,3.20,"9,745"
Main-KidsShouldntWatchHorrorFilms,0.0026,3.27,"3,016"
Main-DumbAndDrummer,0.0026,3.11,"11,306"
Main-VaporTrail,0.0026,3.11,"7,975"
Main-TarAndFeathers,0.0026,3.05,"29,677"
Main-TrustBuildingBlunder,0.0026,3.04,"11,798"
Main-MeatVersusVeggies,0.0026,3.14,"19,501"
Main-BluenoseBowdlerizer,0.0026,3.47,"5,721"
Main-WheelchairWoobie,0.0026,3.03,"18,244"
Main-StronglyWordedLetter,0.0026,3.03,"76,085"
Main-ShuttingUpNow,0.0026,3.10,"6,651"
Main-Ventriloquism,0.0026,3.02,"20,566"
Main-LethalDiagnosis,0.0026,3.26,"6,440"
Main-AcceptablePoliticalTargets,0.0026,2.93,"38,241"
Main-EyePop,0.0026,3.05,"25,198"
Main-VSign,0.0026,2.91,"41,849"
Main-CongruentMemory,0.0026,3.18,"6,688"
Main-OperatorFromIndia,0.0026,3.26,"20,928"
Main-HollywoodTorches,0.0026,3.12,"9,121"
Main-ProfessionalGambler,0.0026,3.24,"9,280"
Main-FauxtasticVoyage,0.0026,3.01,"35,814"
Main-GratuitousRussian,0.0026,3.08,"16,028"
Main-ComatoseCanary,0.0026,3.22,"5,725"
Main-ThatPoorCar,0.0026,3.37,"1,070"
Main-ShaggyFrogStory,0.0026,3.24,"3,534"
Main-TalkAboutTheWeather,0.0026,3.28,"12,226"
Main-TropaholicsAnonymous,0.0026,3.05,"16,360"
Main-Scanlation,0.0026,3.38,"11,736"
Main-DinnerAndAShow,0.0026,3.21,"8,562"
Main-WackyCravings,0.0026,3.08,"18,367"
Main-InsultFriendlyFire,0.0026,3.09,"13,178"
Main-ScoundrelCode,0.0026,3.20,520
Main-HurricaneOfExcuses,0.0026,3.12,"54,605"
Main-YouWouldntBelieveMeIfIToldYou,0.0026,3.10,"12,825"
Main-GlobalIgnorance,0.0026,3.14,"17,207"
Main-MundaneLuxury,0.0026,3.14,"15,523"
Main-FruitOfTheLoon,0.0026,3.03,"17,613"
Main-SuspectIsHatless,0.0026,3.23,"6,270"
Main-OneNoteCook,0.0026,2.98,"16,433"
Main-NonAnswer,0.0026,3.23,"5,229"
Main-LaxativePrank,0.0025,3.21,"6,590"
Main-NonverbalMiscommunication,0.0025,2.96,"23,504"
Main-DidYouDie,0.0025,2.88,"47,857"
Main-ThinkingOutLoud,0.0025,3.09,"13,214"
Main-TheTropeFormerlyKnownAsX,0.0025,3.14,"7,773"
Main-AttackOfThePoliticalAd,0.0025,3.08,"15,785"
Main-ConsultingMisterPuppet,0.0025,3.10,"40,987"
Main-StockYuck,0.0025,3.11,"15,904"
Main-FunnyAnsweringMachine,0.0025,3.00,"16,594"
Main-GagWords,0.0025,3.30,"1,024"
Main-JumpOffABridgeRebuttal,0.0025,3.09,"14,600"
Main-WrongNameOutburst,0.0025,3.12,"8,080"
Main-PunchAndJudy,0.0025,3.23,"13,628"
Main-LadiesAndGerms,0.0025,3.02,"20,678"
Main-PackedHero,0.0025,3.20,"2,410"
Main-ScrewballSerum,0.0025,3.10,"12,027"
Main-PlayingPictionary,0.0025,3.30,"44,899"
Main-PresentCompanyExcluded,0.0025,3.18,"2,634"
Main-WorkingOnTheChainGang,0.0025,3.14,"16,644"
Main-HardOnSoftScience,0.0025,3.10,"20,267"
Main-HumbleGoal,0.0025,3.08,"23,171"
Main-ThePerryMasonMethod,0.0025,3.13,"15,570"
Main-AsianSpeekeeEngrish,0.0025,3.09,"22,262"
Main-HighOnCatnip,0.0025,3.17,"17,899"
Main-GiantWallOfWateryDoom,0.0025,3.13,"42,823"
Main-YourLittleDismissiveDiminutive,0.0025,3.28,"7,511"
Main-VanInBlack,0.0025,3.05,"11,502"
Main-PowerMakesYourVoiceDeep,0.0025,2.91,"14,636"
Main-BiteTheWaxTadpole,0.0025,3.14,"15,731"
Main-FatSweatySouthernerInAWhiteSuit,0.0025,3.20,"6,660"
Main-StuckOnBandAidBrand,0.0025,3.13,"14,029"
Main-HandPuppet,0.0025,3.07,"19,574"
Main-MistakenForAnImposter,0.0025,3.02,"15,684"
Main-DrinkingOnDuty,0.0025,3.14,"8,787"
Main-MilitarySchool,0.0025,3.19,"53,267"
Main-DontAsk,0.0025,3.19,"3,631"
Main-AmbiguousSyntax,0.0025,2.94,"53,505"
Main-NotInMyBackyard,0.0024,3.26,"29,534"
Main-PunkInTheTrunk,0.0024,3.13,"7,735"
Main-MutilationConga,0.0024,3.03,"16,565"
Main-WhoEvenNeedsABrain,0.0024,3.11,"6,962"
Main-ICantBelieveImSayingThis,0.0024,3.01,"18,296"
Main-FellOffTheBackOfATruck,0.0024,3.15,"22,127"
Main-ChocolateFrostedSugarBombs,0.0024,3.08,"11,401"
Main-WhenItRainsItPours,0.0024,3.13,"15,515"
Main-OnionTears,0.0024,3.09,"15,913"
Main-ForgottenAnniversary,0.0024,3.07,"11,379"
Main-LightBulbJoke,0.0024,3.11,"8,138"
Main-NobodyEverComplainedBefore,0.0024,3.33,"2,966"
Main-SmartPeopleKnowLatin,0.0024,3.05,"12,161"
Main-GaggingOnYourWords,0.0024,3.10,"7,316"
Main-IDoNotDrinkWine,0.0024,3.07,"11,686"
Main-IWantMyMommy,0.0024,3.09,"5,881"
Main-ThisExplainsSoMuch,0.0024,3.00,"42,409"
Main-SeinLanguage,0.0024,3.01,"9,590"
Main-ImYourWorstNightmare,0.0024,3.14,"5,860"
Main-ColdCash,0.0024,3.23,"49,705"
Main-BackwardsFiringGun,0.0024,3.08,"33,140"
Main-IrrevocableMessage,0.0024,3.15,"3,865"
Main-PrincessForADay,0.0024,3.04,"41,699"
Main-PreemptiveShutUp,0.0024,3.15,"4,335"
Main-SpanishAnnouncersTable,0.0024,3.84,"1,050"
Main-AllCheeringAllTheTime,0.0024,3.15,"9,376"
Main-SoundingItOut,0.0024,3.24,"4,246"
Main-MultipleReferencePun,0.0024,3.15,"11,261"
Main-NeverBareheaded,0.0024,3.02,"41,862"
Main-DagwoodSandwich,0.0024,3.09,"17,159"
Main-DishDash,0.0024,3.04,"11,592"
Main-UnusualEyebrows,0.0024,2.93,"27,703"
Main-BubblePipe,0.0024,3.13,"4,663"
Main-SecretIdentityChangeTrick,0.0024,3.10,"10,770"
Main-TheKillerWasLeftHanded,0.0024,3.21,"11,989"
Main-AnxietyDreams,0.0024,3.25,"3,779"
Main-PsmithPsyndrome,0.0024,3.15,"4,756"
Main-WhatTheHeckIsAnAglet,0.0024,3.14,"16,871"
Main-DrivingStick,0.0024,2.97,"57,728"
Main-TraumaticCSection,0.0024,3.13,"18,273"
Main-ImpossiblyMundaneExplanation,0.0024,3.35,861
Main-EmphasizeEverything,0.0024,3.11,"33,050"
Main-ToadLicking,0.0024,3.10,"12,561"
Main-CaughtOnTheHooks,0.0024,3.25,"4,237"
Main-DIYDisaster,0.0024,3.09,"11,190"
Main-BadNewsInAGoodWay,0.0024,3.02,"15,872"
Main-AsideComment,0.0024,3.25,"48,969"
Main-UnexplainedAccent,0.0024,2.96,"23,499"
Main-InternetToughGuy,0.0024,3.74,"2,190"
Main-EvenTheSubtitlerIsStumped,0.0023,2.98,"29,012"
Main-TheTaxi,0.0023,2.99,"37,757"
Main-WallSlump,0.0023,3.18,"7,251"
Main-SurprisePregnancy,0.0023,3.06,"34,209"
Main-SquirrelsInMyPants,0.0023,3.09,"12,715"
Main-WrittenRoar,0.0023,3.02,"16,756"
Main-HeatWave,0.0023,3.17,"12,836"
Main-ExtraExtraReadAllAboutIt,0.0023,3.11,"16,507"
Memes-WesternAnimation,0.0023,2.79,"66,898"
Main-TakeANumber,0.0023,3.32,855
Main-OnlyInMiami,0.0023,3.18,"12,246"
Main-SuperheroSobriquets,0.0023,3.07,"8,267"
Main-IllogicalSafe,0.0023,3.21,"1,819"
Main-ChezRestaurant,0.0023,3.24,"12,331"
Main-YIFF,0.0023,3.29,"11,867"
Main-IfItTastesBadItMustBeGoodForYou,0.0023,3.23,"3,586"
Main-BecauseISaidSo,0.0023,3.05,"19,295"
Main-AutopsySnackTime,0.0023,3.18,"10,723"
Main-ZeroesAndOnes,0.0023,3.16,"7,119"
Main-SimpleCountryLawyer,0.0023,3.28,"10,051"
Main-SuddenlyShouting,0.0023,3.04,"6,217"
Main-CluelessDeputy,0.0023,3.26,"5,837"
Main-IfIDoNotReturn,0.0023,3.06,"10,739"
Main-IndestructibleEdible,0.0023,3.10,"17,525"
Main-AndNinetyNineCents,0.0023,3.22,"9,602"
Main-GasMaskLongcoat,0.0023,3.13,"7,366"
Main-StupidestThingIveEverHeard,0.0023,3.08,"17,500"
Main-SummerCampy,0.0023,3.08,"25,630"
Main-OvertRendezvous,0.0023,3.21,"14,495"
Main-InnerMonologueConversation,0.0023,3.03,"17,109"
Main-InadvertentEntranceCue,0.0023,3.18,"9,430"
Main-TimeTravelersAreSpies,0.0023,3.21,"4,202"
Main-SpeechbubblesInterruption,0.0023,3.18,"8,672"
Main-InstantBandages,0.0023,3.17,"14,455"
Main-TelegraphGagSTOP,0.0023,3.41,"2,378"
Main-EmergencyBroadcast,0.0023,3.23,"5,860"
Main-KnockingOnHeathensDoor,0.0023,3.18,"16,410"
Main-AndSomeOtherStuff,0.0023,3.01,"22,883"
Main-DeadPetSketch,0.0023,2.99,"21,422"
Main-LargeHamTitle,0.0023,3.07,"4,742"
Main-WhatExactlyIsHisJob,0.0023,3.20,"3,551"
Main-HoldingBothSidesOfTheConversation,0.0023,3.26,"2,077"
Main-IveHeardOfThatWhatIsIt,0.0023,3.05,"6,172"
Memes-Advertising,0.0023,2.97,"29,382"
Main-ThatWasObjectionable,0.0023,3.14,"10,941"
Main-TastyGold,0.0023,3.21,"55,851"
Main-BegoneBribe,0.0023,3.10,"8,482"
Main-AppliedMathematics,0.0023,3.19,"3,301"
Main-WallOfBlather,0.0023,3.30,"39,410"
Main-BrokenTreasure,0.0023,3.11,"22,955"
Main-BowChickaWowWow,0.0023,3.04,"17,196"
Main-TheManInTheMirrorTalksBack,0.0023,3.02,"23,841"
Main-PhlebotinumAnalogy,0.0023,3.08,"12,996"
Main-DerailedForDetails,0.0022,3.22,"4,185"
Main-ConjunctionInterruption,0.0022,3.46,"1,714"
Main-KeyUnderTheDoormat,0.0022,3.19,"9,496"
Main-AxeBeforeEntering,0.0022,3.14,"8,471"
Main-BeachBury,0.0022,3.12,"11,400"
Main-GoingToSeeTheElephant,0.0022,3.09,"12,729"
Main-BankruptcyBarrel,0.0022,3.14,"10,558"
Main-AlertnessBlink,0.0022,3.18,"8,615"
Main-JapaneseTourist,0.0022,3.12,"9,897"
Main-TheProblemWithPenIsland,0.0022,3.18,"9,547"
Main-Spork,0.0022,3.84,"4,364"
Main-InstantBirthJustAddWater,0.0022,3.22,"11,395"
Main-HoldUpYourScore,0.0022,3.16,"3,868"
Main-TheBigBadWolf,0.0022,3.04,"24,627"
Main-StealingFromTheTill,0.0022,3.18,"11,256"
Main-RulesOfTheInternet,0.0022,3.13,"47,108"
Main-GingerbreadHouse,0.0022,3.21,"8,628"
Main-OneTwoThreeFourGo,0.0022,3.16,"7,399"
Main-SoundOff,0.0022,3.13,"13,028"
Main-RhymingList,0.0022,3.13,"7,123"
Main-SlumberParty,0.0022,3.23,"8,465"
Main-LIsForDyslexia,0.0022,3.14,"39,279"
Main-GeniusBookClub,0.0022,2.93,"38,846"
Main-ElevatorFloorAnnouncement,0.0022,3.10,"11,663"
Main-BecauseImJonesy,0.0022,3.12,"6,754"
Main-WheresTheKaboom,0.0022,3.04,"6,583"
Main-MisterBig,0.0022,2.98,"31,248"
Main-IllNeverTellYouWhatImTellingYou,0.0022,3.00,"17,393"
Main-AlliterativeFamily,0.0022,3.04,"20,125"
Main-IComeInPeace,0.0022,3.16,"9,220"
Main-MeaningfulReleaseDate,0.0022,3.23,"2,083"
Main-InMyLanguageThatSoundsLike,0.0022,3.02,"14,722"
Main-YouGetWhatYouPayFor,0.0022,3.24,"3,238"
Main-WildlifeCommentarySpoof,0.0022,3.14,"43,492"
Main-RibbonCuttingCeremony,0.0022,3.09,"10,050"
Main-WatchOutForThatTree,0.0022,3.10,"21,095"
Main-ImGoingToHellForThis,0.0022,3.05,"16,926"
Main-AntiSneezeFinger,0.0022,3.22,"4,267"
Main-NOT,0.0022,3.07,"5,921"
Main-StandingInTheHall,0.0022,3.22,"4,960"
Main-TamperingWithFoodAndDrink,0.0022,2.96,"92,009"
Main-ParodicTableOfTheElements,0.0022,3.21,"5,470"
Main-WhyAreYouLookingAtMeLikeThat,0.0022,3.25,"1,723"
Main-NailedToTheWagon,0.0022,3.14,"31,395"
Main-NowIKnowWhatToNameHim,0.0022,3.35,"1,369"
Main-BoobBite,0.0022,3.15,"8,101"
Main-PlainName,0.0022,3.12,"13,187"
Main-VoiceForTheVoiceless,0.0022,3.11,"7,001"
Main-DrFeelgood,0.0022,3.26,"17,338"
Main-CrackDefeat,0.0022,3.04,"18,456"
Main-TastesLikePurple,0.0022,3.10,"30,907"
Main-TheBait,0.0022,3.08,"11,241"
Main-MisplacedAccent,0.0022,3.32,"2,965"
Main-VikingFuneral,0.0022,2.98,"80,878"
Main-ColourfulThemeNaming,0.0021,3.19,"5,128"
Main-WallpaperCamouflage,0.0021,3.22,"6,664"
Main-TreeCover,0.0021,3.15,"7,916"
Main-UncleSamWantsYou,0.0021,3.06,"12,686"
Main-XylophoneGag,0.0021,3.21,"3,715"
Main-BadNewsIrrelevantNews,0.0021,3.16,"4,042"
Main-TerseTalker,0.0021,3.08,"15,065"
Main-GiverOfLameNames,0.0021,3.02,"45,318"
Main-CheapCostume,0.0021,3.13,"6,406"
Main-SarcasmBlind,0.0021,3.02,"16,333"
Main-MagicalForeignWords,0.0021,3.15,"3,071"
Main-CrankyNeighbor,0.0021,3.23,"13,039"
Main-NotableCommercialCampaigns,0.0021,3.01,"56,061"
Main-IgnoredConfession,0.0021,3.04,"15,366"
Main-DoItYourselfPlumbingProject,0.0021,3.13,"4,340"
Main-SecretIngredient,0.0021,3.11,"7,317"
Main-BarSlide,0.0021,3.08,"26,145"
Main-HeadBob,0.0021,3.17,"47,237"
Main-StolenGoodReturnedBetter,0.0021,3.08,"37,903"
Main-BikiniBar,0.0021,3.10,"20,904"
Main-StoneSoup,0.0021,3.27,"7,526"
Main-ThirtyMinutesOrItsFree,0.0021,3.14,"17,238"
Main-Bridezilla,0.0021,3.06,"22,474"
Main-FauxFluency,0.0021,3.15,"15,570"
Main-TheBackwardsR,0.0021,3.04,"19,331"
Main-YouWouldMakeAGreatModel,0.0021,3.05,"20,904"
Main-FreakierThanFiction,0.0021,3.22,"4,021"
Main-EverythingsBetterDeepFried,0.0021,3.13,"5,870"
Main-TropeTelegraphing,0.0021,3.09,"23,524"
Main-YouCanTalk,0.0021,3.04,"29,182"
Main-BookSafe,0.0021,3.11,"33,718"
Main-AuthenticationByNewspaper,0.0021,3.30,"3,383"
Main-InspectorOblivious,0.0021,3.24,"2,648"
Main-SevenDirtyWords,0.0021,3.06,"18,265"
Main-MarijuanaIsLSD,0.0021,3.09,"15,096"
Main-SeenItAllSuicide,0.0021,3.10,"10,310"
Main-PantomimeAnimal,0.0021,3.32,"5,122"
Main-AdHominem,0.0021,3.46,"2,839"
Main-MemeticHandGesture,0.0021,3.13,"6,239"
Main-PottyDance,0.0021,3.27,"2,961"
Main-FailingATaxi,0.0021,3.21,"9,135"
Main-LivingADoubleLife,0.0021,3.28,"6,115"
Main-SexTourism,0.0021,3.37,"8,856"
Main-KindaBusyHere,0.0021,3.04,"14,950"
Main-BodyOfTheWeek,0.0021,3.31,"4,168"
Main-Feghoot,0.0021,3.07,"20,095"
Main-VomitChainReaction,0.0021,3.25,"4,776"
Main-AppealToObscurity,0.0021,3.14,"8,093"
Main-ExternalCombustion,0.0021,3.01,"17,303"
Main-CruellaToAnimals,0.0021,3.17,"7,039"
Main-StairsAreFaster,0.0021,3.52,717
Main-SnubByOmission,0.0021,3.28,"2,268"
Main-HeyThatsMyLine,0.0021,3.01,"8,439"
Main-NomDeGuerre,0.0021,3.02,"11,490"
Main-FullyAutomaticClipShow,0.0021,2.93,"65,660"
Main-PrisonsAreGymnasiums,0.0021,3.03,"18,487"
Main-HangoverSensitivity,0.0021,3.09,"29,383"
Main-DroppedGlasses,0.0021,3.02,"14,177"
Main-EveryoneHatesMimes,0.0021,3.10,"6,720"
Main-AccidentalTruth,0.0021,3.12,"9,099"
Main-YetAnotherBabyPanda,0.0021,3.19,"23,020"
Main-NowIfYouWillExcuseMeIHaveANounToVerb,0.0021,2.99,"7,705"
Main-WhereDoYouThinkYouAre,0.0020,3.10,"7,982"
Main-InstantHumiliationJustAddYouTube,0.0020,2.99,"18,976"
Main-HowMuchDidYouHear,0.0020,3.11,"2,913"
Main-FingerWag,0.0020,3.03,"16,723"
Main-NauseaDissonance,0.0020,3.24,"4,167"
Main-TranslationCorrection,0.0020,3.03,"11,926"
Main-ObligatoryJoke,0.0020,3.20,"1,099"
Main-ComicSutra,0.0020,2.98,"17,961"
Main-BodySushi,0.0020,3.34,"8,626"
Main-LastMinuteBabyNaming,0.0020,3.13,"5,130"
Main-LastDayToLive,0.0020,3.34,"1,258"
Main-SqueakyEyes,0.0020,3.09,"16,090"
Main-ShellGame,0.0020,3.14,"12,065"
Main-ObliviousMockery,0.0020,3.10,"5,747"
Main-CardSharp,0.0020,3.23,"28,116"
Main-ExpressiveShirt,0.0020,3.11,"23,364"
Main-AndTheRest,0.0020,3.27,"5,084"
Main-SoGoodWeMentionedItTwice,0.0020,3.26,"4,799"
Main-WhatsAHenway,0.0020,3.01,"31,125"
Main-CueCardPause,0.0020,3.22,"5,955"
Main-ProjectileToast,0.0020,2.97,"14,909"
Main-FreezeSneeze,0.0020,3.15,"6,933"
Main-BrainFreeze,0.0020,3.08,"2,929"
Main-TheFaceOfTheSun,0.0020,3.14,"7,813"
Main-KitchenSinkIncluded,0.0020,2.99,"52,654"
Main-BachelorAuction,0.0020,3.10,"14,461"
Main-RidiculousProcrastinator,0.0020,3.03,"54,752"
Main-CheekCopy,0.0020,3.03,"8,345"
Main-ButIReadABookAboutIt,0.0020,3.05,"10,533"
Main-FakeHigh,0.0020,3.09,"4,935"
Main-UnsuspectinglySoused,0.0020,3.16,"16,403"
Main-NunsAreSpooky,0.0020,3.17,"9,653"
Main-HappyEndingMassage,0.0020,3.17,"6,472"
Main-CaughtOnTheJumbotron,0.0020,3.25,"10,809"
Main-CloserThanTheyAppear,0.0020,3.18,"11,759"
Main-SillyWalk,0.0020,3.22,"10,669"
Main-NunsAreFunny,0.0020,3.02,"43,663"
Main-BargainWithHeaven,0.0020,3.26,"1,957"
Main-CompletelyUnnecessaryTranslator,0.0020,3.21,"3,437"
Main-DrivingTest,0.0020,3.30,"2,628"
Main-MidBattleTeaBreak,0.0020,2.98,"8,982"
Main-AsleepInClass,0.0020,3.20,"7,227"
Main-QuizzicalTilt,0.0020,3.02,"7,850"
Main-LiteralAssKissing,0.0020,3.28,"2,739"
Main-PanickyExpectantFather,0.0020,3.16,"28,188"
Main-WhiteCollarCrime,0.0020,3.13,"9,742"
Main-FantasyTwist,0.0020,3.33,"1,041"
Main-LastMinuteReprieve,0.0020,3.10,"21,041"
Main-StockAudioClip,0.0020,3.26,"1,606"
Main-AreYouSureYouCanDriveThisThing,0.0020,3.33,"1,624"
Main-WalkThisWay,0.0020,3.15,"7,495"
Main-Bouncer,0.0020,3.13,"21,960"
Main-HorribleHollywood,0.0020,3.07,"36,938"
Main-EverythingsCreepierWithCockroaches,0.0020,2.98,"40,732"
Main-IfItWasFunnyTheFirstTime,0.0020,3.05,"8,845"
Main-NoTimeToExplain,0.0020,3.11,"15,636"
Main-BitsOfMeKeepPassingOut,0.0020,3.12,"5,938"
Main-ConvenienceStoreGiftShopping,0.0020,2.94,"46,261"
Main-LopsidedDichotomy,0.0020,3.25,"3,580"
Main-MirrorRoutine,0.0020,3.11,"29,544"
Main-NobodyHereButUsStatues,0.0020,3.07,"21,896"
Main-MissingTheGoodStuff,0.0020,3.04,"9,399"
Main-BurningBuildingRescue,0.0020,3.16,"21,954"
Main-SecondPlaceIsForWinners,0.0019,3.08,"28,696"
Main-RuleNumberOne,0.0019,2.95,"35,554"
Main-SleepLearning,0.0019,3.06,"16,087"
Main-SubliminalAdvertising,0.0019,3.41,"3,026"
Main-LamazeClass,0.0019,3.19,"4,261"
Main-SurpriseWitness,0.0019,3.14,"14,253"
Main-PostRobberyTrauma,0.0019,3.27,"3,404"
Main-ThunderEqualsDownpour,0.0019,3.31,"4,724"
Main-NaziGold,0.0019,3.22,"4,928"
Main-NecroCam,0.0019,3.25,"3,269"
Main-SmithicalMarriage,0.0019,3.31,"16,505"
Main-AVillainNamedZrg,0.0019,3.13,"32,393"
Main-CableSatelliteMudslinging,0.0019,3.23,"7,649"
Main-MyGrandmaCanDoBetterThanYou,0.0019,3.20,"4,503"
Main-WordSaladPhilosophy,0.0019,3.18,"5,289"
Main-CartoonConductor,0.0019,3.24,"5,994"
Main-RearWindowWitness,0.0019,3.15,"14,892"
Main-PinocchioNose,0.0019,3.17,"8,375"
Main-IKnowWhatWeCanDoCut,0.0019,3.31,"1,726"
Main-GuessIShowedThem,0.0019,3.15,"1,816"
Main-SilentOffer,0.0019,3.40,"2,654"
Main-TheSwearJar,0.0019,3.09,"12,181"
Main-WestminsterChimes,0.0019,3.13,"10,385"
Main-EatThat,0.0019,3.08,"20,732"
Main-UnfortunateCharacterDesign,0.0019,3.10,"6,644"
Main-FencePainting,0.0019,3.23,"7,443"
Main-EvenTheRatsWontTouchIt,0.0019,3.20,"5,365"
Main-WakeupMakeup,0.0019,3.14,"8,837"
Main-MoveAlongNothingToSeeHere,0.0019,3.09,"9,409"
Main-CameraSniper,0.0019,3.16,"13,253"
Main-DoorOfDoom,0.0019,3.25,"4,513"
Main-CharacteristicTrope,0.0019,3.21,"5,547"
Main-NoseNuggets,0.0019,3.06,"11,415"
Main-AppeaseTheVolcanoGod,0.0019,3.00,"18,186"
Main-TruthTellingSession,0.0019,3.44,"3,507"
Main-FullBodyDisguise,0.0019,3.07,"11,748"
Main-SomethingThatBeginsWithBoring,0.0019,3.05,"14,672"
Main-ThePreciousPreciousCar,0.0019,3.16,"10,285"
Main-PianoDrop,0.0019,3.09,"8,553"
Main-MasterActor,0.0019,3.19,"2,275"
Main-CentipedesDilemma,0.0019,3.13,"14,054"
Main-IfIWereARichMan,0.0019,3.14,"17,723"
Main-KlingonsLoveShakespeare,0.0019,2.99,"21,940"
Main-HashHouseLingo,0.0019,3.21,"1,930"
Main-IdTellYouButThenIdHaveToKillYou,0.0019,3.17,"6,452"
Main-SurpriseCheckMate,0.0019,3.03,"27,826"
Main-DisturbingStatistic,0.0019,3.22,"4,806"
Main-WhoaBundy,0.0019,3.14,"19,907"
Main-OneThingLedToAnother,0.0019,3.10,"17,937"
Main-NameThatUnfoldsLikeLotusBlossom,0.0019,3.19,"2,834"
Main-TheyWastedAPerfectlyGoodSandwich,0.0019,3.07,"15,455"
Main-DinnerDeformation,0.0019,3.12,"13,086"
Main-IWarnedYou,0.0019,3.07,"4,906"
Main-ExasperatedPerp,0.0019,3.17,"5,011"
Main-WelcomeToTheCaribbeanMon,0.0019,3.11,"14,237"
Main-HiddenWire,0.0019,3.33,"3,546"
Main-VaudevilleHook,0.0019,3.10,"13,992"
Main-DisgustingPublicToilet,0.0019,3.08,"17,629"
Main-RosesAreRedVioletsAreBlue,0.0018,3.02,"24,839"
Main-Jaccuse,0.0018,3.12,"5,941"
Main-SuddenlyEthnicity,0.0018,3.15,"11,015"
Main-RobotNames,0.0018,2.85,"31,538"
Main-BindleStick,0.0018,3.20,"5,288"
Main-ThiefBag,0.0018,3.17,"9,724"
Main-YouAnsweredYourOwnQuestion,0.0018,3.27,"4,232"
Main-AcceptableEthnicTargets,0.0018,2.73,"60,900"
Main-LegendaryInTheSequel,0.0018,2.97,"16,335"
Main-AdjectiveAnimalAlehouse,0.0018,3.06,"3,007"
Main-SensitivityTraining,0.0018,3.23,"2,757"
Main-EitherWorldDominationOrSomethingAboutBananas,0.0018,3.11,"13,329"
Main-ModernMinstrelsy,0.0018,3.01,"21,189"
Main-RealMenHateSugar,0.0018,3.09,"14,163"
Main-RascallyRaccoon,0.0018,3.03,"25,651"
Main-HeyWait,0.0018,3.17,"3,456"
Main-BlackLikeMe,0.0018,3.21,"23,463"
Main-SpiceUpTheSubtitles,0.0018,3.10,"6,106"
Main-Burlesque,0.0018,3.17,"17,897"
Main-SummationGathering,0.0018,3.13,"62,106"
Main-MisplacedSorrow,0.0018,3.28,"7,657"
Main-MultigenerationalHousehold,0.0018,3.16,"30,365"
Main-FreudianCouch,0.0018,3.14,"10,598"
Main-EscalatingPunchline,0.0018,3.20,"4,651"
Main-YouHadUsWorriedThere,0.0018,3.34,"1,211"
Main-DeliveryGuy,0.0018,3.18,"6,344"
Main-FarmersDaughter,0.0018,3.08,"15,038"
Main-AffairHair,0.0018,3.10,"19,182"
